,image,array,num_label
3915,bd5e83fc-330b-4526-8c04-3b7eef715af2,"[[0.0168673  0.01807754 0.02305901 ... 0.01506817 0.01471805 0.00882353]
 [0.00392157 0.01255515 0.02591079 ... 0.02173402 0.02380438 0.01820033]
 [0.02786798 0.03007424 0.035897   ... 0.01944762 0.02649666 0.02183464]
 ...
 [0.04305417 0.03752644 0.01562066 ... 0.02827883 0.02781621 0.01257879]
 [0.02853672 0.03572477 0.01575897 ... 0.02711631 0.02171726 0.00977765]
 [0.02486884 0.03571104 0.03240874 ... 0.02565932 0.01765391 0.00378284]]",8
3916,b37453d7-0651-434b-849a-6207e53a4e5f,"[[1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 2.77296777e-03
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 2.77296777e-03
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 2.77296777e-03
  1.96261557e-17 1.96261557e-17]
 ...
 [3.19345428e-03 2.10502674e-03 2.34949689e-03 ... 2.94117647e-03
  3.10027222e-03 2.77296777e-03]
 [4.93375527e-03 3.01714878e-03 4.55931361e-03 ... 1.38648388e-03
  4.15945165e-03 5.54593554e-03]
 [2.13800929e-03 3.34147729e-03 5.94579749e-03 ... 2.19222351e-03
  2.94117647e-03 2.77296777e-03]]",3
3917,d750ad74-c300-4cec-9248-727163bd0ea5,"[[3.99923099e-02 4.57014197e-02 6.44752276e-02 ... 9.81307787e-18
  2.77296777e-03 2.77296777e-03]
 [3.06911291e-02 3.35345713e-02 3.48142763e-02 ... 2.19222351e-03
  3.10027222e-03 2.94117647e-03]
 [1.14079908e-01 1.18955146e-01 1.07472626e-01 ... 2.94117647e-03
  3.10027222e-03 2.19222351e-03]
 ...
 [1.52513227e-02 1.06045626e-02 4.04226042e-03 ... 5.54593554e-03
  8.87782857e-03 1.05591467e-02]
 [1.88327183e-02 1.58083485e-02 1.02355946e-02 ... 8.82352941e-03
  8.76889403e-03 4.90196078e-03]
 [8.76889403e-03 1.07843137e-02 1.11781904e-02 ... 5.27957334e-03
  4.90196078e-03 4.04226042e-03]]",1
3918,81134ec7-58c1-4d16-bf25-aac145860e5d,"[[2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 1.33347750e-02
  1.63169774e-02 1.68673044e-02]
 [3.92156863e-03 6.20054443e-03 6.20054443e-03 ... 1.16863838e-02
  1.23920117e-02 1.11750712e-02]
 [3.92156863e-03 6.20054443e-03 6.20054443e-03 ... 1.90326481e-02
  2.51548579e-02 2.78503349e-02]
 ...
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 2.36922470e-02
  1.90357724e-02 1.31898275e-02]
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 8.87782857e-03
  1.36552826e-02 2.23778671e-02]
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 1.36552826e-02
  2.06115647e-02 2.33036555e-02]]",0
3919,7c2561c8-1818-441d-a2f6-8ae9084753b3,"[[0.00765711 0.00713736 0.00588235 ... 0.01865323 0.01767427 0.0168673 ]
 [0.01278275 0.01117819 0.00980392 ... 0.0224068  0.02557335 0.02649673]
 [0.00499904 0.00790417 0.00843365 ... 0.00438191 0.00353644 0.00310388]
 ...
 [0.00219222 0.00310027 0.00527957 ... 0.00277297 0.00277297 0.00277297]
 [0.00310027 0.00392157 0.00499904 ... 0.00277297 0.00277297 0.00277297]
 [0.00098039 0.00310027 0.00490196 ... 0.00277297 0.00277297 0.00277297]]",2
3920,dfbb223c-2199-4d6c-819a-ec884d3c5f45,"[[7.90417426e-03 1.39339906e-02 6.57667052e-03 ... 1.96078431e-03
  2.77296777e-03 2.77296777e-03]
 [8.87782857e-03 1.49328884e-02 7.90417426e-03 ... 1.96078431e-03
  2.77296777e-03 2.77296777e-03]
 [8.87782857e-03 1.40370795e-02 5.96349268e-03 ... 3.53485419e-03
  2.19222351e-03 2.77296777e-03]
 ...
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 3.10027222e-03
  2.19222351e-03 2.77296777e-03]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 3.10027222e-03
  9.80392157e-04 0.00000000e+00]]",2
3921,96239b9d-c1fd-4c6a-ad74-1d61e9a4503a,"[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.00277297 0.00277297 0.00277297 ... 0.00277297 0.00277297 0.00277297]
 ...
 [0.00277297 0.00277297 0.00277297 ... 0.00392157 0.00404226 0.00219222]
 [0.00277297 0.00277297 0.00277297 ... 0.00404226 0.00438445 0.00294118]
 [0.         0.         0.         ... 0.00490196 0.00353485 0.00219222]]",1
3922,adedc214-9532-4157-922c-b4bedf895c07,"[[4.90653893e-18 4.90653893e-18 4.90653893e-18 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [4.90653893e-18 4.90653893e-18 4.90653893e-18 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 ...
 [4.99903874e-03 8.76889403e-03 7.46644422e-03 ... 8.43365222e-03
  6.57667052e-03 3.10027222e-03]
 [4.04226042e-03 8.43365222e-03 7.90417426e-03 ... 7.90417426e-03
  7.06970838e-03 2.94117647e-03]
 [2.77296777e-03 8.31890331e-03 8.31890331e-03 ... 6.57667052e-03
  6.27757278e-03 2.77296777e-03]]",6
3923,fff6b588-6b62-4de8-8e06-f726000a12f8,"[[2.77296777e-03 2.77296777e-03 9.81307787e-18 ... 9.81307787e-18
  9.81307787e-18 9.81307787e-18]
 [1.96078431e-03 1.96078431e-03 2.19222351e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [4.38444701e-03 2.19222351e-03 1.96078431e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 ...
 [1.28950455e-02 1.64343673e-02 2.51102911e-02 ... 9.99807748e-03
  1.49650368e-02 7.46644422e-03]
 [1.02355946e-02 1.14332390e-02 2.98174634e-02 ... 1.99961550e-02
  2.17682385e-02 1.27827498e-02]
 [1.06045626e-02 9.03876908e-03 3.25897454e-02 ... 1.67816106e-02
  2.23993327e-02 1.21267813e-02]]",1
3924,22010881-1ce3-4244-91de-e32574240a3e,"[[0.15454027 0.131821   0.09632036 ... 0.01403708 0.01143324 0.00438445]
 [0.18532545 0.14085516 0.13107601 ... 0.01580835 0.00499904 0.00353485]
 [0.02913459 0.03601644 0.05783267 ... 0.01096112 0.00571662 0.00294118]
 ...
 [0.0083189  0.0083189  0.0083189  ... 0.20208954 0.21361393 0.21091873]
 [0.0083189  0.0083189  0.0083189  ... 0.08269452 0.12928267 0.13821295]
 [0.00277297 0.00277297 0.00277297 ... 0.0097548  0.03441812 0.01701306]]",1
3925,8c2759e4-2ff5-4cf8-8ac9-88501c634cae,"[[0.01933636 0.02648874 0.00571662 ... 0.00554594 0.00490196 0.00353485]
 [0.01712181 0.02222703 0.00527957 ... 0.0083189  0.00790417 0.00657667]
 [0.01386484 0.01607963 0.00404226 ... 0.00219222 0.00353485 0.00277297]
 ...
 [0.00903877 0.018498   0.02697415 ... 0.01143324 0.00657667 0.00353485]
 [0.05847117 0.05349205 0.03295635 ... 0.00627757 0.00571662 0.00499904]
 [0.01595963 0.00887783 0.01483603 ... 0.02543357 0.0267595  0.02746848]]",5
3927,96f5353a-dec4-40c8-a8de-45793ee98bea,"[[2.77296777e-03 2.77296777e-03 0.00000000e+00 ... 4.90653893e-18
  4.90653893e-18 4.90653893e-18]
 [2.77296777e-03 2.77296777e-03 0.00000000e+00 ... 4.90653893e-18
  4.90653893e-18 4.90653893e-18]
 [2.77296777e-03 2.77296777e-03 0.00000000e+00 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 ...
 [3.10027222e-03 4.04226042e-03 4.38444701e-03 ... 9.01541089e-03
  3.72075539e-03 2.10031696e-03]
 [3.10027222e-03 3.92156863e-03 4.04226042e-03 ... 1.28506657e-02
  3.27076796e-03 2.34949689e-03]
 [2.19222351e-03 3.10027222e-03 3.10027222e-03 ... 1.60814575e-02
  3.27076796e-03 3.23629651e-03]]",4
3928,2c042b2c-a3cf-42e2-bb29-5e6dbd408647,"[[0.00554594 0.01386484 0.01109187 ... 0.00310027 0.00310027 0.00294118]
 [0.00554594 0.01386484 0.01109187 ... 0.00404226 0.00310027 0.00219222]
 [0.00554594 0.01386484 0.01109187 ... 0.00438445 0.00310027 0.00098039]
 ...
 [0.00903877 0.01413942 0.00903877 ... 0.00294118 0.00294118 0.00098039]
 [0.00999808 0.01714986 0.01117819 ... 0.00310027 0.00392157 0.00310027]
 [0.00876889 0.01883272 0.01318983 ... 0.00294118 0.00310027 0.00219222]]",7
3929,112c0b70-cdf7-4cb2-800f-e4f68f2d7a81,"[[0.01873037 0.02373278 0.00790417 ... 0.01428632 0.03674836 0.01883272]
 [0.01534556 0.01714986 0.01483603 ... 0.017688   0.02746848 0.01550136]
 [0.01192699 0.00490196 0.01499712 ... 0.01959334 0.01244748 0.00858812]
 ...
 [0.00277297 0.00554594 0.00554594 ... 0.06679482 0.05581723 0.01083636]
 [0.00277297 0.00554594 0.00554594 ... 0.05823347 0.06207283 0.01469444]
 [0.00277297 0.00554594 0.00554594 ... 0.05085315 0.06692076 0.01854369]]",0
3931,548cf305-3a9a-4f23-8939-578d957a680a,"[[0.00876889 0.01470588 0.00903877 ... 0.01109187 0.01143324 0.01143324]
 [0.00765711 0.01531422 0.01042171 ... 0.00693242 0.00746644 0.00657667]
 [0.00887783 0.01622838 0.01240109 ... 0.03813461 0.03607523 0.03397593]
 ...
 [0.01457458 0.0215909  0.03164708 ... 0.02988186 0.03453709 0.03766544]
 [0.01278275 0.02257032 0.02924791 ... 0.01082879 0.01333478 0.01607963]
 [0.00790417 0.0202113  0.02411446 ... 0.01289505 0.00693242 0.00790417]]",2
3932,f63a672d-e22d-4343-8121-079768bcffe3,"[[0.00000000e+00 2.77296777e-03 5.54593554e-03 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]
 [9.80392157e-04 3.10027222e-03 4.90196078e-03 ... 2.94117647e-03
  2.94117647e-03 9.80392157e-04]
 [3.10027222e-03 3.92156863e-03 4.99903874e-03 ... 1.96078431e-03
  2.94117647e-03 3.10027222e-03]
 ...
 [4.21044872e-02 3.07719013e-02 1.18003593e-01 ... 2.94117647e-03
  2.94117647e-03 9.80392157e-04]
 [2.90267954e-02 4.03744996e-02 1.45864479e-02 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.64272442e-02 3.02502867e-02 5.38747011e-02 ... 3.10027222e-03
  2.94117647e-03 2.77296777e-03]]",4
3933,626ea40f-13c8-464a-aa44-eb9b9c1ef5c9,"[[0.00277297 0.00277297 0.00554594 ... 0.0083189  0.00554594 0.00277297]
 [0.00277297 0.00277297 0.00554594 ... 0.00843365 0.00657667 0.00392157]
 [0.00277297 0.00277297 0.00554594 ... 0.00876889 0.00746644 0.00392157]
 ...
 [0.00392157 0.00499904 0.00392157 ... 0.00554594 0.00811897 0.00554594]
 [0.00392157 0.00527957 0.00310027 ... 0.00554594 0.00811897 0.00554594]
 [0.00277297 0.00554594 0.00277297 ... 0.00554594 0.00811897 0.00554594]]",0
3934,1ed97cea-53f2-4342-8ac2-9083c936eef6,"[[0.04999039 0.04738449 0.05487569 ... 0.04221094 0.01519457 0.06339601]
 [0.03403246 0.0346621  0.0589541  ... 0.05572163 0.06000245 0.00929938]
 [0.02647059 0.02843137 0.03952087 ... 0.04573288 0.05815013 0.04643799]
 ...
 [0.00843365 0.00790417 0.00571662 ... 0.08012383 0.061947   0.02401441]
 [0.01247835 0.00970539 0.00765711 ... 0.10789449 0.03580815 0.04680755]
 [0.00790417 0.00657667 0.00527957 ... 0.10944801 0.01155502 0.06642172]]",4
3935,f82039ce-db6e-46b6-8fda-1f1817473c40,"[[0.02637212 0.02753322 0.01667515 ... 0.07180996 0.06799428 0.03453709]
 [0.05824783 0.05891996 0.04795583 ... 0.07071068 0.07349672 0.05456831]
 [0.05792236 0.06505184 0.06636924 ... 0.05673583 0.06253795 0.04836822]
 ...
 [0.00219222 0.00310027 0.01333478 ... 0.06208702 0.0363293  0.03773775]
 [0.00693242 0.00404226 0.0258831  ... 0.07569595 0.0641508  0.03162488]
 [0.00790417 0.00219222 0.03157106 ... 0.07450936 0.08545151 0.04400508]]",0
3936,d12a6fde-d34a-4521-9752-b7a077510e41,"[[3.92156863e-03 7.90417426e-03 1.11781904e-02 ... 2.77296777e-03
  0.00000000e+00 0.00000000e+00]
 [5.27957334e-03 7.13736264e-03 1.14332390e-02 ... 3.10027222e-03
  9.80392157e-04 0.00000000e+00]
 [4.90196078e-03 6.93241942e-03 1.18461235e-02 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 ...
 [1.18054849e-02 7.90417426e-03 2.51294228e-02 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [1.58083485e-02 1.31898275e-02 2.01875101e-02 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [1.68673044e-02 1.80775382e-02 1.73449079e-02 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]]",4
3937,d6e3ef75-dc58-453a-9fc5-af67aa90454d,"[[6.20054443e-03 1.06045626e-02 4.90196078e-03 ... 5.54593554e-03
  2.77296777e-03 1.96261557e-17]
 [6.20054443e-03 1.00937550e-02 4.99903874e-03 ... 6.20054443e-03
  3.92156863e-03 2.77296777e-03]
 [6.20054443e-03 1.09611175e-02 6.86274510e-03 ... 7.84313725e-03
  6.20054443e-03 5.54593554e-03]
 ...
 [6.57667052e-03 9.85281924e-03 1.17647059e-02 ... 4.04226042e-03
  5.27957334e-03 5.54593554e-03]
 [5.71661950e-03 7.84313725e-03 9.99807748e-03 ... 3.53485419e-03
  4.90196078e-03 5.54593554e-03]
 [2.94117647e-03 5.71661950e-03 8.43365222e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]]",0
3938,0764e0ee-d399-4ec9-8cba-8d4268540cd8,"[[0.00392157 0.00876889 0.01143324 ... 0.         0.00277297 0.00277297]
 [0.00490196 0.00930082 0.01096112 ... 0.         0.00277297 0.00277297]
 [0.00499904 0.00876889 0.01009376 ... 0.         0.00277297 0.00277297]
 ...
 [0.00571662 0.00527957 0.00490196 ... 0.00490196 0.00490196 0.00294118]
 [0.00138648 0.00277297 0.00415945 ... 0.00627757 0.00627757 0.00404226]
 [0.00219222 0.00310027 0.00353485 ... 0.00765711 0.00765711 0.00527957]]",5
3939,21845140-b1e3-4344-b836-60e1d4b09311,"[[0.00876889 0.00219222 0.00693242 ... 0.01663781 0.01386484 0.00554594]
 [0.01427473 0.01196721 0.00490196 ... 0.01663781 0.01318983 0.00527957]
 [0.02203157 0.03151012 0.02095839 ... 0.01525132 0.01196721 0.00499904]
 ...
 [0.00882353 0.01255515 0.01196721 ... 0.02854945 0.02141209 0.00887783]
 [0.01212678 0.01873037 0.01278275 ... 0.0252058  0.01616904 0.00930082]
 [0.01333478 0.02357023 0.01180548 ... 0.01885822 0.01009376 0.01042171]]",0
3940,3f3f3c92-5af3-4339-a142-4f9f3e099484,"[[0.         0.         0.         ... 0.00334614 0.00497276 0.00357824]
 [0.         0.         0.         ... 0.00274198 0.00603563 0.00452693]
 [0.         0.         0.         ... 0.00070356 0.00851968 0.00598555]
 ...
 [0.01240109 0.01470588 0.00965574 ... 0.027747   0.01903577 0.00353485]
 [0.00999808 0.01180548 0.00657667 ... 0.02639787 0.01413942 0.00196078]
 [0.00620054 0.00876889 0.00219222 ... 0.02511029 0.00980392 0.00196078]]",1
3941,1906734c-d210-4ec7-a155-ea8b9111df6b,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.99861952e-04
  3.99861952e-04 3.99861952e-04]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.17282972e-03
  3.17282972e-03 3.17282972e-03]
 ...
 [2.31291137e-02 2.15812824e-02 2.27722199e-02 ... 7.83911350e-03
  9.37857450e-03 6.20054443e-03]
 [2.52529555e-02 2.78526171e-02 1.92108434e-02 ... 3.46254040e-03
  6.17157829e-03 7.90417426e-03]
 [2.49220646e-02 3.17300422e-02 1.71451385e-02 ... 1.70169339e-03
  2.10031696e-03 4.90196078e-03]]",0
3942,f4d9d003-09d1-4f0f-bd85-055bd3f16f22,"[[0.12899517 0.07360127 0.06733374 ... 0.03788491 0.11483461 0.05279573]
 [0.05757665 0.07775443 0.11379308 ... 0.09274583 0.08964662 0.03151012]
 [0.18517218 0.19024913 0.11360711 ... 0.09274583 0.03958748 0.00138648]
 ...
 [0.10381515 0.03448138 0.01737259 ... 0.05626756 0.03746579 0.12889081]
 [0.07551566 0.04917622 0.01143324 ... 0.06739374 0.01801625 0.07215713]
 [0.07257551 0.06733374 0.02104991 ... 0.0811883  0.03689786 0.06589081]]",0
3943,120db955-d975-4be6-b2d8-b09ab17e7b7c,"[[0.01903577 0.01838991 0.01648793 ... 0.02300047 0.04159343 0.02839373]
 [0.01914289 0.01879257 0.01567014 ... 0.0085789  0.03479917 0.01626745]
 [0.00649099 0.00939185 0.00547868 ... 0.03328051 0.05294867 0.05537935]
 ...
 [0.01789048 0.02150168 0.01180548 ... 0.01541606 0.00764354 0.0275011 ]
 [0.02499519 0.03373461 0.00499904 ... 0.09337339 0.07129083 0.03217124]
 [0.02565932 0.04180197 0.00765711 ... 0.07016861 0.08208185 0.0459581 ]]",2
3944,bb2b288f-8525-48a1-ace5-2ac72abd92db,"[[2.19222351e-03 9.80392157e-04 4.38444701e-03 ... 2.11637580e-02
  2.85830975e-02 2.82958229e-02]
 [1.00937550e-02 1.62283778e-02 2.45685570e-02 ... 1.64696297e-02
  1.93529498e-02 1.56855131e-02]
 [7.90417426e-03 1.97056385e-02 3.07849382e-02 ... 2.60285523e-02
  3.10707288e-02 3.89665709e-02]
 ...
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 2.94117647e-03
  3.53485419e-03 4.99903874e-03]
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 4.04226042e-03
  8.43365222e-03 6.86274510e-03]
 [9.81307787e-18 9.81307787e-18 9.81307787e-18 ... 4.90196078e-03
  1.25551456e-02 6.20054443e-03]]",7
3945,cbfb5bb7-3b89-4976-9a8b-f7601f851d39,"[[0.01362004 0.02203157 0.00596349 ... 0.00400959 0.00766518 0.00751914]
 [0.01333478 0.02150168 0.00903877 ... 0.03507745 0.02754278 0.02199684]
 [0.01836654 0.02322683 0.01510189 ... 0.07460105 0.07949889 0.08084889]
 ...
 [0.01333478 0.02732982 0.0233357  ... 0.01180548 0.01616904 0.01666667]
 [0.01767427 0.02603081 0.01894956 ... 0.01042171 0.01333478 0.01362004]
 [0.01386484 0.02154326 0.01323374 ... 0.00527957 0.00784314 0.00620054]]",1
3946,15e1f140-7552-4402-9419-a6dd10cba223,"[[9.36518293e-02 9.23805947e-02 9.08352457e-02 ... 3.53485419e-03
  4.90196078e-03 2.94117647e-03]
 [1.07508393e-01 1.03075832e-01 9.05028817e-02 ... 4.99903874e-03
  4.99903874e-03 3.10027222e-03]
 [2.46857591e-01 2.46955436e-01 2.47190273e-01 ... 4.04226042e-03
  4.99903874e-03 3.10027222e-03]
 ...
 [7.86577615e-02 8.43516758e-02 5.84407516e-02 ... 1.08287853e-02
  8.37647426e-03 6.27757278e-03]
 [8.24054454e-02 9.58679061e-02 5.75909660e-02 ... 6.93241942e-03
  3.92156863e-03 2.77296777e-03]
 [7.11915935e-02 1.01286013e-01 5.35887736e-02 ... 3.53485419e-03
  2.77296777e-03 1.96261557e-17]]",8
3947,4d089b11-b8d5-4b56-9cb4-7bc87ba64cd3,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 ...
 [2.77296777e-03 3.10027222e-03 3.92156863e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [2.77296777e-03 3.10027222e-03 3.92156863e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.96261557e-17 2.19222351e-03 3.10027222e-03 ... 3.10027222e-03
  2.19222351e-03 9.81307787e-18]]",4
3948,1edea599-fab0-4dfb-8f26-0b01e131f776,"[[0.00277297 0.0083189  0.01042171 ... 0.00158392 0.00158392 0.        ]
 [0.00277297 0.00765711 0.00876889 ... 0.00158392 0.00158392 0.        ]
 [0.00277297 0.00627757 0.00620054 ... 0.00319345 0.00319345 0.00277297]
 ...
 [0.00843365 0.00930082 0.00930082 ... 0.33145604 0.27379098 0.05630139]
 [0.00790417 0.00790417 0.00713736 ... 0.34024921 0.24125856 0.03535184]
 [0.00392157 0.00620054 0.00392157 ... 0.34254443 0.22451582 0.02376816]]",0
3949,8f0cd82c-0e68-4668-846e-902e623690e1,"[[0.05187287 0.03760066 0.08081762 ... 0.05614832 0.06752086 0.0884492 ]
 [0.07527213 0.05071511 0.09998518 ... 0.13989216 0.14780386 0.15546162]
 [0.03187582 0.0273125  0.09301162 ... 0.08183037 0.02556699 0.05945378]
 ...
 [0.00571662 0.00571662 0.00527957 ... 0.00790417 0.00790417 0.00627757]
 [0.00843365 0.00790417 0.00713736 ... 0.00196078 0.00219222 0.00138648]
 [0.00353485 0.00499904 0.00596349 ... 0.00527957 0.00490196 0.00353485]]",0
3950,49eb3fa7-099d-45e8-88b0-35b60b42e386,"[[0.00277297 0.00392157 0.00620054 ... 0.00057317 0.00415141 0.00277297]
 [0.00554594 0.00620054 0.00784314 ... 0.00057317 0.00415141 0.00277297]
 [0.00554594 0.00620054 0.00784314 ... 0.00057317 0.00415141 0.00277297]
 ...
 [0.01060456 0.01023559 0.00965574 ... 0.00346829 0.00283159 0.00150029]
 [0.00765711 0.00713736 0.00790417 ... 0.0048761  0.00393548 0.00290867]
 [0.00277297 0.00392157 0.00620054 ... 0.00557715 0.00501931 0.0033836 ]]",4
3951,d1ced6ee-7b6a-4152-9e9c-261db0f8f4c5,"[[0.         0.         0.         ... 0.102656   0.08902155 0.03258975]
 [0.         0.         0.         ... 0.10023521 0.06510572 0.02079726]
 [0.         0.         0.         ... 0.06872628 0.02927073 0.0066426 ]
 ...
 [0.00294118 0.00219222 0.00219222 ... 0.00554594 0.00310027 0.00098039]
 [0.01802429 0.01457458 0.01042171 ... 0.01096112 0.00527957 0.00490196]
 [0.01060456 0.00930082 0.00693242 ... 0.01531422 0.00765711 0.00294118]]",5
3952,e9925312-44f9-4869-b340-9c11e721ca2a,"[[0.00560546 0.00609331 0.00708591 ... 0.02313809 0.02411446 0.01470588]
 [0.01668054 0.01645689 0.01651397 ... 0.01580835 0.0215909  0.02590166]
 [0.02218374 0.02150168 0.0202113  ... 0.00353485 0.01318983 0.02427337]
 ...
 [0.00899023 0.01099637 0.01048006 ... 0.00219222 0.00876889 0.00887783]
 [0.00294203 0.00708395 0.00997438 ... 0.0074605  0.00921421 0.00554945]
 [0.00490196 0.00501338 0.00923116 ... 0.00687622 0.00182652 0.0054616 ]]",2
3953,d0a1f161-607c-4118-b8a7-198f925bbacb,"[[3.92156863e-03 3.92156863e-03 2.77296777e-03 ... 7.90417426e-03
  1.07843137e-02 8.76889403e-03]
 [7.90417426e-03 7.46644422e-03 7.65710753e-03 ... 1.19672114e-02
  1.66666667e-02 1.88327183e-02]
 [7.65710753e-03 7.46644422e-03 7.90417426e-03 ... 6.57667052e-03
  1.04217116e-02 1.31898275e-02]
 ...
 [2.77296777e-03 3.10027222e-03 2.94117647e-03 ... 2.77296777e-03
  2.77296777e-03 2.45326947e-18]
 [5.54593554e-03 4.15945165e-03 1.38648388e-03 ... 2.77296777e-03
  2.77296777e-03 2.45326947e-18]
 [2.77296777e-03 2.94117647e-03 2.19222351e-03 ... 2.77296777e-03
  2.77296777e-03 2.45326947e-18]]",10
3954,446df066-edee-4c69-90d7-5013bcc72cf2,"[[0.00756855 0.00873116 0.01354772 ... 0.00554594 0.00490196 0.00294118]
 [0.02246986 0.01723214 0.01286259 ... 0.00415945 0.00404226 0.00310027]
 [0.02755009 0.02174679 0.01195901 ... 0.00098039 0.00294118 0.00310027]
 ...
 [0.00277297 0.00277297 0.00277297 ... 0.00310027 0.00310027 0.00310027]
 [0.00277297 0.00277297 0.00277297 ... 0.00903877 0.00903877 0.01042171]
 [0.         0.         0.         ... 0.00554594 0.00554594 0.00554594]]",1
3955,ed28db5a-db33-4f80-ace3-16f945f7911a,"[[0.01457458 0.01714986 0.01117819 ... 0.01130634 0.00557631 0.00485399]
 [0.00903816 0.01181068 0.01118517 ... 0.00470158 0.00419986 0.00353456]
 [0.00941621 0.00780512 0.00362201 ... 0.0014508  0.00475087 0.01197766]
 ...
 [0.00310027 0.00392157 0.00404226 ... 0.01386484 0.01953418 0.02313809]
 [0.00310027 0.00392157 0.00294118 ... 0.02274003 0.02999423 0.03211439]
 [0.00219222 0.00310027 0.00098039 ... 0.02047119 0.02639787 0.01903577]]",1
3956,67242183-82be-491d-84cb-cd0ae9d00e19,"[[0.04706903 0.04852694 0.0888324  ... 0.05487569 0.01521978 0.02371252]
 [0.04876404 0.08817536 0.10060371 ... 0.03981165 0.0285831  0.03236779]
 [0.0598762  0.05042114 0.01534556 ... 0.05771838 0.05973155 0.05188674]
 ...
 [0.03514402 0.05573596 0.08240545 ... 0.05451545 0.0946472  0.06138226]
 [0.02986578 0.03553837 0.0872549  ... 0.06095012 0.10495692 0.10517648]
 [0.0364727  0.06104467 0.03205448 ... 0.03981165 0.06776063 0.07472235]]",13
3957,3ac953dd-31fb-461f-8bbd-7802397cc392,"[[0.00000000e+00 9.80392157e-04 3.10027222e-03 ... 1.41394168e-02
  1.41394168e-02 6.20054443e-03]
 [9.80392157e-04 2.94117647e-03 2.94117647e-03 ... 1.61690417e-02
  1.59596280e-02 1.14751960e-02]
 [3.10027222e-03 2.94117647e-03 1.96078431e-03 ... 1.58083485e-02
  1.67816106e-02 1.63169774e-02]
 ...
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.10027222e-03
  2.94117647e-03 2.77296777e-03]]",14
